carat,cut,color,clarity,depth,table,price,x,y,z,L/W,color_scale,grams,ppg,clarity_scale,cut_scale
0.38,Ideal,E,VVS2,62.4,56.0,1027,4.63,4.69,2.91,0.9872068230277184,2,0.07600000000000001,13513.15789473684,3,5
1.31,Ideal,F,SI2,62.7,57.0,6676,7.05,6.98,4.4,1.0100286532951288,3,0.262,25480.91603053435,7,5
1.68,Good,E,I1,64.3,60.0,5871,7.48,7.44,4.8,1.0053763440860215,2,0.336,17473.214285714286,8,2
0.53,Ideal,E,VS1,61.6,55.6,2019,5.19,5.24,3.22,0.9904580152671756,2,0.10600000000000001,19047.169811320753,4,5
0.5,Good,F,SI2,63.5,58.0,997,4.98,5.03,3.18,0.9900596421471173,3,0.1,9970.0,7,2
0.52,Premium,I,VS1,59.6,60.0,1141,5.17,5.14,3.07,1.0058365758754864,6,0.10400000000000001,10971.153846153846,4,4
0.8,Ideal,F,VVS2,61.6,57.0,4140,5.97,5.94,3.67,1.005050505050505,3,0.16000000000000003,25874.999999999996,3,5
0.3,Ideal,G,VVS1,61.8,56.0,720,4.34,4.37,2.69,0.9931350114416475,4,0.06,12000.0,2,5
1.01,Good,I,SI2,64.1,58.0,3411,6.31,6.26,4.03,1.0079872204472844,6,0.202,16886.138613861385,7,2
0.58,Very Good,E,SI1,59.6,57.0,1453,5.41,5.42,3.23,0.9981549815498155,2,0.11599999999999999,12525.862068965518,6,3
1.54,Ideal,D,SI2,61.6,57.0,10740,7.4,7.44,4.57,0.9946236559139785,1,0.30800000000000005,34870.129870129866,7,5
1.73,Premium,I,SI2,62.0,60.0,9207,7.67,7.63,4.74,1.0052424639580604,6,0.34600000000000003,26609.826589595374,7,4
0.4,Premium,G,SI1,61.6,59.0,900,4.72,4.66,2.89,1.0128755364806865,4,0.08000000000000002,11249.999999999998,6,4
1.2,Very Good,I,VS2,60.5,60.0,5941,6.86,6.93,4.17,0.98989898989899,6,0.24,24754.166666666668,5,3
0.35,Premium,J,VS1,62.2,58.0,591,4.54,4.49,2.81,1.0111358574610245,7,0.06999999999999999,8442.857142857143,4,4
0.71,Ideal,E,SI1,61.5,57.0,2654,5.7,5.75,3.52,0.991304347826087,2,0.142,18690.140845070426,6,5
0.31,Ideal,D,VS2,61.5,56.0,942,4.37,4.35,2.68,1.0045977011494254,1,0.062,15193.548387096775,5,5
1.0,Premium,D,SI1,62.5,59.0,5880,6.38,6.32,3.97,1.0094936708860758,1,0.2,29400.0,6,4
0.34,Ideal,D,VS2,61.3,57.0,1033,4.5,4.47,2.75,1.0067114093959733,1,0.068,15191.176470588234,5,5
1.08,Ideal,G,SI1,61.8,56.0,5352,6.58,6.55,4.06,1.0045801526717557,4,0.21600000000000003,24777.777777777774,6,5
0.9,Premium,F,SI2,61.4,58.0,3556,6.19,6.13,3.78,1.0097879282218598,3,0.18000000000000002,19755.555555555555,7,4
1.19,Ideal,G,VS1,62.4,54.0,9918,6.78,6.81,4.24,0.9955947136563877,4,0.238,41672.268907563026,4,5
0.31,Ideal,D,VS2,61.2,55.0,734,4.37,4.42,2.69,0.9886877828054299,1,0.062,11838.709677419354,5,5
0.55,Ideal,G,VVS2,60.5,58.0,2016,5.3,5.34,3.22,0.9925093632958801,4,0.11000000000000001,18327.272727272724,3,5
0.41,Ideal,G,IF,61.0,57.0,1367,4.79,4.81,2.93,0.995841995841996,4,0.082,16670.73170731707,1,5
0.54,Ideal,G,SI2,61.8,54.0,1133,5.23,5.25,3.24,0.9961904761904763,4,0.10800000000000001,10490.740740740739,7,5
0.38,Premium,F,VS1,62.4,59.0,998,4.63,4.57,2.87,1.013129102844639,3,0.07600000000000001,13131.578947368418,4,4
0.53,Premium,G,VS2,60.7,59.0,1607,5.24,5.18,3.16,1.0115830115830118,4,0.10600000000000001,15160.377358490565,5,4
1.16,Ideal,G,VS1,61.5,55.0,9248,6.75,6.81,4.17,0.9911894273127754,4,0.23199999999999998,39862.06896551725,4,5
0.31,Ideal,E,VS1,61.7,53.0,800,4.36,4.39,2.7,0.9931662870159454,2,0.062,12903.225806451614,4,5
1.16,Ideal,F,VVS2,61.8,56.7,10439,6.7,6.78,4.16,0.9882005899705014,3,0.23199999999999998,44995.68965517242,3,5
0.5,Ideal,H,VS2,60.3,55.0,1306,5.16,5.21,3.13,0.9904030710172745,5,0.1,13060.0,5,5
0.71,Fair,D,SI1,64.6,60.0,2151,5.55,5.6,3.6,0.9910714285714286,1,0.142,15147.887323943663,6,1
0.33,Ideal,D,SI2,61.3,56.0,492,4.45,4.49,2.74,0.9910913140311804,1,0.066,7454.545454545454,7,5
0.33,Ideal,F,VS2,61.9,55.0,854,4.46,4.43,2.75,1.0067720090293455,3,0.066,12939.393939393938,5,5
0.3,Good,I,VVS1,63.1,57.0,552,4.27,4.29,2.7,0.9953379953379953,6,0.06,9200.0,2,2
0.31,Very Good,H,SI1,63.1,57.0,573,4.34,4.31,2.73,1.0069605568445477,5,0.062,9241.935483870968,6,3
0.71,Very Good,H,IF,63.0,57.0,3112,5.63,5.7,3.57,0.987719298245614,5,0.142,21915.49295774648,1,3
0.3,Ideal,H,VVS1,61.8,55.0,665,4.34,4.37,2.69,0.9931350114416475,5,0.06,11083.333333333334,2,5
0.41,Ideal,D,VVS2,62.3,57.0,1295,4.74,4.76,2.96,0.9957983193277312,1,0.082,15792.682926829268,3,5
0.4,Premium,F,SI1,62.5,59.0,737,4.67,4.71,2.93,0.9915074309978769,3,0.08000000000000002,9212.499999999998,6,4
0.57,Premium,E,VS2,62.9,57.0,1672,5.29,5.24,3.31,1.0095419847328244,2,0.11399999999999999,14666.666666666668,5,4
1.11,Good,E,SI1,61.4,57.5,6178,6.62,6.66,4.08,0.993993993993994,2,0.22200000000000003,27828.828828828824,6,2
0.54,Ideal,G,VVS2,60.8,56.0,1950,5.31,5.28,3.22,1.0056818181818181,4,0.10800000000000001,18055.555555555555,3,5
0.46,Premium,E,VS2,61.5,60.0,1173,4.95,4.91,3.03,1.0081466395112015,2,0.09200000000000001,12749.999999999998,5,4
0.35,Good,H,SI1,63.2,57.0,504,4.48,4.51,2.84,0.993348115299335,5,0.06999999999999999,7200.000000000001,6,2
0.7,Very Good,D,VVS2,62.8,60.0,4022,5.65,5.69,3.56,0.992970123022847,1,0.13999999999999999,28728.57142857143,3,3
0.32,Ideal,D,VVS2,60.9,57.0,1008,4.39,4.45,2.7,0.9865168539325841,1,0.064,15750.0,3,5
0.53,Very Good,E,VS2,59.1,60.0,1647,5.3,5.26,3.12,1.0076045627376427,2,0.10600000000000001,15537.735849056602,5,3
1.0,Ideal,G,VS1,62.9,57.0,6290,6.36,6.32,3.99,1.0063291139240507,4,0.2,31450.0,4,5
0.31,Ideal,I,IF,60.9,57.0,635,4.37,4.4,2.67,0.9931818181818182,6,0.062,10241.935483870968,1,5
1.17,Ideal,F,SI1,61.1,56.0,6828,6.77,6.82,4.15,0.9926686217008797,3,0.23399999999999999,29179.48717948718,6,5
0.35,Ideal,D,SI1,60.7,57.0,827,4.57,4.53,2.76,1.0088300220750552,1,0.06999999999999999,11814.285714285716,6,5
0.26,Premium,H,VVS2,62.4,58.0,600,4.07,4.04,2.53,1.0074257425742574,5,0.052000000000000005,11538.461538461537,3,4
0.3,Very Good,G,VS1,60.8,61.0,565,4.31,4.34,2.63,0.9930875576036866,4,0.06,9416.666666666668,4,3
0.43,Good,F,SI1,63.6,53.0,739,4.79,4.83,3.06,0.9917184265010351,3,0.08600000000000001,8593.023255813952,6,2
0.32,Ideal,F,VVS1,61.4,56.0,926,4.38,4.42,2.7,0.9909502262443439,3,0.064,14468.75,2,5
0.33,Ideal,H,VVS1,61.4,53.0,687,4.5,4.55,2.78,0.989010989010989,5,0.066,10409.090909090908,2,5
0.41,Good,D,VVS2,63.3,59.0,949,4.71,4.73,2.99,0.9957716701902748,1,0.082,11573.170731707316,3,2
0.92,Ideal,D,SI1,61.8,55.0,4696,6.25,6.28,3.87,0.9952229299363057,1,0.18400000000000002,25521.73913043478,6,5
0.53,Ideal,G,SI1,61.1,55.0,1549,5.24,5.26,3.21,0.9961977186311788,4,0.10600000000000001,14613.20754716981,6,5
1.05,Ideal,D,VVS2,61.9,54.0,11196,6.53,6.55,4.05,0.9969465648854963,1,0.21000000000000002,53314.28571428571,3,5
0.39,Ideal,F,IF,61.9,57.0,1433,4.69,4.68,2.9,1.0021367521367524,3,0.07800000000000001,18371.794871794868,1,5
0.32,Ideal,I,VS2,63.0,56.0,576,4.42,4.38,2.77,1.0091324200913243,6,0.064,9000.0,5,5
0.71,Ideal,D,VS1,61.7,56.0,4380,5.71,5.74,3.53,0.994773519163763,1,0.142,30845.070422535213,4,5
0.5,Premium,E,SI1,59.9,58.0,1593,5.18,5.17,3.1,1.001934235976789,2,0.1,15930.0,6,4
1.56,Premium,J,VS2,61.7,58.0,7763,7.41,7.46,4.59,0.9932975871313673,7,0.31200000000000006,24881.41025641025,5,4
1.64,Premium,I,SI2,61.3,58.0,8587,7.58,7.62,4.66,0.994750656167979,6,0.328,26179.878048780487,7,4
0.35,Premium,E,SI1,61.1,59.0,614,4.5,4.56,2.77,0.986842105263158,2,0.06999999999999999,8771.428571428572,6,4
1.02,Ideal,G,VS1,62.0,55.0,6968,6.4,6.53,4.01,0.9800918836140888,4,0.20400000000000001,34156.862745098035,4,5
0.39,Ideal,H,VVS2,62.0,55.0,794,4.68,4.7,2.91,0.9957446808510637,5,0.07800000000000001,10179.487179487178,3,5
1.03,Ideal,E,SI2,62.3,56.0,4845,6.52,6.44,4.04,1.012422360248447,2,0.20600000000000002,23519.417475728154,7,5
0.4,Premium,E,VS2,62.5,58.0,975,4.73,4.65,2.93,1.017204301075269,2,0.08000000000000002,12187.499999999998,5,4
0.27,Ideal,D,VVS2,62.6,56.0,799,4.15,4.13,2.59,1.0048426150121066,1,0.054000000000000006,14796.296296296294,3,5
0.6,Ideal,G,VVS2,61.6,55.0,2413,5.44,5.47,3.36,0.9945155393053018,4,0.12,20108.333333333336,3,5
0.3,Very Good,H,VS1,63.2,58.0,630,4.26,4.22,2.68,1.009478672985782,5,0.06,10500.0,4,3
0.32,Good,G,VS2,63.1,57.0,561,4.3,4.35,2.73,0.9885057471264368,4,0.064,8765.625,5,2
0.5,Premium,I,SI2,59.8,56.0,900,5.23,5.18,3.11,1.0096525096525097,6,0.1,9000.0,7,4
1.0,Very Good,D,SI2,59.5,62.0,4543,6.49,6.52,3.87,0.9953987730061351,1,0.2,22715.0,7,3
0.72,Ideal,F,VVS2,60.9,56.0,3780,5.83,5.77,3.53,1.0103986135181977,3,0.144,26250.000000000004,3,5
1.03,Premium,E,SI2,61.8,59.0,4758,6.42,6.47,3.98,0.9922720247295209,2,0.20600000000000002,23097.087378640776,7,4
0.4,Good,H,VVS2,63.2,55.0,877,4.7,4.73,2.98,0.9936575052854122,5,0.08000000000000002,10962.499999999998,3,2
1.02,Very Good,E,SI2,63.6,59.0,3947,6.23,6.28,3.98,0.9920382165605096,2,0.20400000000000001,19348.039215686273,7,3
1.24,Very Good,I,SI1,60.0,59.0,5584,6.98,7.01,4.2,0.9957203994293867,6,0.248,22516.129032258064,6,3
1.0,Very Good,E,VS2,62.9,57.0,7607,6.33,6.35,3.99,0.9968503937007874,2,0.2,38035.0,5,3
0.6,Premium,F,VVS2,62.4,56.0,2316,5.44,5.39,3.38,1.0092764378478665,3,0.12,19300.0,3,4
0.23,Good,E,VVS2,63.4,61.0,485,3.85,3.91,2.46,0.9846547314578005,2,0.046000000000000006,10543.478260869564,3,2
2.0,Premium,H,SI2,61.4,59.0,11108,8.07,8.0,4.93,1.00875,5,0.4,27770.0,7,4
0.92,Very Good,D,VS1,61.9,58.0,7544,6.19,6.24,3.85,0.9919871794871795,1,0.18400000000000002,40999.99999999999,4,3
0.56,Good,F,SI1,63.2,56.0,1340,5.24,5.29,3.33,0.9905482041587902,3,0.11200000000000002,11964.285714285712,6,2
0.33,Ideal,G,SI2,62.9,55.0,557,4.46,4.41,2.79,1.0113378684807255,4,0.066,8439.393939393938,7,5
0.9,Very Good,H,VS1,62.5,56.0,4021,6.13,6.19,3.85,0.9903069466882067,5,0.18000000000000002,22338.888888888887,4,3
1.39,Ideal,F,SI2,62.2,56.0,5021,7.2,7.15,4.46,1.0069930069930069,3,0.27799999999999997,18061.151079136693,7,5
0.38,Ideal,H,VVS2,62.5,53.4,832,4.63,4.66,2.9,0.9935622317596566,5,0.07600000000000001,10947.36842105263,3,5
0.51,Ideal,E,VVS2,62.4,59.0,2559,5.07,5.12,3.18,0.990234375,2,0.10200000000000001,25088.235294117647,3,5
1.03,Ideal,F,SI1,61.3,57.0,6044,6.47,6.53,3.98,0.9908116385911179,3,0.20600000000000002,29339.805825242714,6,5
1.01,Very Good,D,SI2,59.1,63.0,3671,6.59,6.54,3.88,1.007645259938838,1,0.202,18173.26732673267,7,3
1.02,Very Good,D,SI1,62.8,56.0,6047,6.39,6.44,4.03,0.9922360248447204,1,0.20400000000000001,29642.156862745094,6,3
0.6,Good,G,VS2,59.8,61.9,1793,5.45,5.5,3.27,0.990909090909091,4,0.12,14941.666666666668,5,2
0.5,Premium,E,SI1,62.2,58.0,1073,5.03,4.87,3.1,1.0328542094455853,2,0.1,10730.0,6,4
0.71,Ideal,E,VS1,62.7,57.0,3238,5.66,5.69,3.56,0.9947275922671353,2,0.142,22802.816901408452,4,5
0.37,Premium,F,SI1,62.4,59.0,791,4.6,4.56,2.86,1.0087719298245614,3,0.074,10689.18918918919,6,4
1.07,Ideal,E,SI1,61.4,55.0,6561,6.57,6.62,4.05,0.9924471299093656,2,0.21400000000000002,30658.878504672895,6,5
0.33,Very Good,D,VVS2,60.8,58.0,1050,4.47,4.48,2.72,0.997767857142857,1,0.066,15909.090909090908,3,3
0.7,Good,H,VS1,59.4,62.0,2421,5.71,5.74,3.4,0.994773519163763,5,0.13999999999999999,17292.857142857145,4,2
0.34,Ideal,D,VVS1,61.7,56.0,1133,4.46,4.48,2.76,0.9955357142857142,1,0.068,16661.764705882353,2,5
0.76,Very Good,E,SI1,63.2,57.0,2613,5.8,5.75,3.65,1.008695652173913,2,0.15200000000000002,17190.789473684206,6,3
0.3,Ideal,I,VVS2,63.0,57.0,765,4.27,4.24,2.68,1.007075471698113,6,0.06,12750.0,3,5
1.52,Ideal,H,SI2,62.0,60.0,8620,7.31,7.37,4.55,0.9918588873812754,5,0.30400000000000005,28355.263157894733,7,5
0.32,Ideal,H,VS1,60.2,56.0,720,4.49,4.44,2.69,1.0112612612612613,5,0.064,11250.0,4,5
0.51,Ideal,D,VS2,61.4,57.0,1716,5.13,5.16,3.16,0.9941860465116279,1,0.10200000000000001,16823.529411764706,5,5
2.0,Premium,H,SI1,61.7,58.0,11200,7.82,7.77,4.81,1.0064350064350065,5,0.4,28000.0,6,4
0.3,Ideal,J,VS1,62.2,57.0,411,4.27,4.28,2.66,0.997663551401869,7,0.06,6850.0,4,5
0.77,Ideal,D,SI2,60.6,56.0,2922,5.95,5.9,3.59,1.0084745762711864,1,0.15400000000000003,18974.02597402597,7,5
1.72,Fair,D,SI2,64.6,58.0,8264,7.53,7.46,4.84,1.009383378016086,1,0.34400000000000003,24023.255813953485,7,1
1.06,Very Good,F,SI1,58.8,57.0,5491,6.67,6.76,3.95,0.9866863905325444,3,0.21200000000000002,25900.943396226412,6,3
0.81,Ideal,H,SI1,62.3,58.0,2951,5.95,5.96,3.71,0.9983221476510068,5,0.16200000000000003,18216.049382716046,6,5
1.5,Very Good,G,SI2,60.7,61.0,8580,7.33,7.36,4.46,0.9959239130434783,4,0.30000000000000004,28599.999999999996,7,3
0.37,Ideal,G,IF,61.5,56.0,1056,4.6,4.64,2.84,0.9913793103448276,4,0.074,14270.270270270272,1,5
0.33,Premium,G,VVS1,61.9,59.0,1114,4.41,4.38,2.72,1.0068493150684932,4,0.066,16878.787878787876,2,4
0.54,Ideal,F,VS2,60.3,55.0,1786,5.32,5.26,3.19,1.0114068441064639,3,0.10800000000000001,16537.037037037036,5,5
1.02,Very Good,D,SI1,63.5,61.0,5598,6.35,6.27,4.01,1.0127591706539074,1,0.20400000000000001,27441.176470588234,6,3
0.34,Premium,H,VS2,62.4,60.0,689,4.44,4.41,2.76,1.0068027210884354,5,0.068,10132.35294117647,5,4
0.3,Good,G,VVS1,63.5,57.0,789,4.24,4.27,2.7,0.9929742388758783,4,0.06,13150.0,2,2
0.81,Ideal,F,SI1,61.5,57.0,3422,6.01,6.06,3.71,0.9917491749174918,3,0.16200000000000003,21123.45679012345,6,5
0.31,Very Good,H,SI1,62.3,55.0,446,4.34,4.36,2.71,0.9954128440366972,5,0.062,7193.548387096775,6,3
1.03,Premium,H,SI2,62.1,59.0,4038,6.47,6.42,4.0,1.0077881619937694,5,0.20600000000000002,19601.941747572815,7,4
0.71,Premium,G,VS2,60.3,60.0,2671,5.76,5.81,3.49,0.9913941480206541,4,0.142,18809.859154929578,5,4
1.03,Ideal,F,VS1,62.3,57.0,8133,6.45,6.52,4.04,0.9892638036809817,3,0.20600000000000002,39480.58252427184,4,5
1.28,Very Good,G,VS1,59.2,57.0,8895,7.05,7.13,4.2,0.9887798036465638,4,0.256,34746.09375,4,3
0.53,Ideal,G,VVS2,61.4,57.0,2250,5.17,5.2,3.18,0.9942307692307691,4,0.10600000000000001,21226.41509433962,3,5
0.35,Premium,F,VS1,60.7,58.0,984,4.58,4.54,2.77,1.0088105726872247,3,0.06999999999999999,14057.142857142859,4,4
1.51,Premium,I,SI2,59.7,59.0,7577,7.48,7.46,4.46,1.002680965147453,6,0.30200000000000005,25089.40397350993,7,4
0.34,Premium,D,VS2,62.1,58.0,1033,4.5,4.45,2.78,1.0112359550561798,1,0.068,15191.176470588234,5,4
0.32,Ideal,D,SI1,62.8,56.0,756,4.35,4.34,2.73,1.0023041474654377,1,0.064,11812.5,6,5
1.02,Very Good,F,SI2,63.0,58.0,4319,6.37,6.43,4.03,0.9906687402799379,3,0.20400000000000001,21171.56862745098,7,3
0.3,Very Good,D,VVS2,63.2,55.0,754,4.27,4.3,2.71,0.9930232558139535,1,0.06,12566.666666666668,3,3
1.2,Good,J,SI2,63.3,54.4,4659,6.72,6.78,4.27,0.991150442477876,7,0.24,19412.5,7,2
0.83,Ideal,E,SI2,61.0,57.0,3143,6.06,6.13,3.72,0.9885807504078303,2,0.166,18933.734939759037,7,5
1.01,Very Good,G,SI1,62.8,56.0,5049,6.35,6.43,4.01,0.9875583203732504,4,0.202,24995.049504950493,6,3
0.41,Ideal,F,VVS2,61.4,56.0,1192,4.81,4.76,2.94,1.0105042016806722,3,0.082,14536.585365853658,3,5
0.32,Ideal,D,SI1,61.9,57.0,756,4.4,4.36,2.71,1.0091743119266054,1,0.064,11812.5,6,5
0.74,Premium,E,SI2,59.0,55.0,2447,6.03,5.94,3.53,1.0151515151515151,2,0.148,16533.783783783783,7,4
0.23,Very Good,G,VVS2,60.4,58.0,354,3.97,4.01,2.41,0.9900249376558604,4,0.046000000000000006,7695.652173913042,3,3
1.04,Good,E,SI2,62.3,62.0,4290,6.4,6.44,4.0,0.9937888198757764,2,0.20800000000000002,20625.0,7,2
0.56,Very Good,E,VS2,61.1,57.0,1963,5.33,5.37,3.27,0.9925512104283054,2,0.11200000000000002,17526.78571428571,5,3
1.06,Premium,G,SI2,61.5,58.0,4571,6.6,6.54,4.04,1.0091743119266054,4,0.21200000000000002,21561.32075471698,7,4
1.02,Very Good,F,SI2,60.9,58.0,4284,6.43,6.55,3.95,0.981679389312977,3,0.20400000000000001,21000.0,7,3
1.0,Ideal,G,SI1,61.6,55.0,4956,6.51,6.41,3.98,1.0156006240249609,4,0.2,24780.0,6,5
0.51,Ideal,F,VVS2,61.2,56.0,2203,5.19,5.17,3.17,1.0038684719535784,3,0.10200000000000001,21598.039215686273,3,5
1.2,Ideal,F,VVS1,62.0,56.0,11455,6.76,6.82,4.21,0.9912023460410556,3,0.24,47729.16666666667,2,5
1.12,Ideal,E,VS2,61.9,56.0,9710,6.65,6.68,4.13,0.9955089820359282,2,0.22400000000000003,43348.21428571428,5,5
0.78,Ideal,F,SI2,61.2,56.0,2622,5.93,5.97,3.64,0.9932998324958124,3,0.15600000000000003,16807.692307692305,7,5
0.36,Ideal,I,VS1,62.1,57.0,568,4.54,4.58,2.83,0.9912663755458515,6,0.072,7888.88888888889,4,5
1.2,Very Good,H,VS2,62.5,60.0,7072,6.72,6.78,4.22,0.991150442477876,5,0.24,29466.666666666668,5,3
1.04,Ideal,H,VS2,60.7,56.0,5805,6.56,6.61,4.0,0.9924357034795763,5,0.20800000000000002,27908.653846153844,5,5
0.32,Ideal,F,VVS2,61.2,55.0,800,4.43,4.46,2.72,0.9932735426008968,3,0.064,12500.0,3,5
0.8,Very Good,F,VS1,63.7,56.0,3460,5.87,5.9,3.75,0.9949152542372881,3,0.16000000000000003,21624.999999999996,4,3
0.9,Very Good,E,SI1,63.0,56.0,4315,6.11,6.15,3.86,0.9934959349593496,2,0.18000000000000002,23972.22222222222,6,3
1.3,Premium,F,VS2,60.4,59.0,10090,7.12,7.06,4.28,1.0084985835694051,3,0.26,38807.692307692305,5,4
0.37,Premium,H,VVS2,61.3,58.0,957,4.63,4.6,2.83,1.0065217391304349,5,0.074,12932.432432432433,3,4
0.38,Good,E,SI1,62.8,61.0,641,4.6,4.67,2.91,0.9850107066381155,2,0.07600000000000001,8434.210526315788,6,2
1.0,Premium,E,SI2,62.6,56.0,4077,6.43,6.39,4.01,1.0062597809076683,2,0.2,20385.0,7,4
1.01,Very Good,E,VS2,62.3,58.0,6310,6.39,6.45,4.0,0.9906976744186046,2,0.202,31237.623762376235,5,3
0.96,Very Good,D,SI2,60.2,63.0,3419,6.36,6.3,3.81,1.0095238095238097,1,0.192,17807.291666666668,7,3
0.71,Good,D,VS2,63.3,56.0,2788,5.64,5.68,3.58,0.9929577464788732,1,0.142,19633.80281690141,5,2
0.28,Very Good,D,VVS2,64.0,56.0,532,4.14,4.17,2.66,0.9928057553956834,1,0.05600000000000001,9499.999999999998,3,3
0.91,Premium,E,SI1,60.5,61.0,4138,6.23,6.19,3.76,1.0064620355411955,2,0.18200000000000002,22736.263736263732,6,4
0.75,Very Good,D,SI1,63.2,56.0,2760,5.8,5.75,3.65,1.008695652173913,1,0.15000000000000002,18399.999999999996,6,3
1.01,Ideal,F,VS1,61.3,57.0,7602,6.47,6.44,3.96,1.0046583850931676,3,0.202,37633.66336633663,4,5
1.2,Ideal,F,VS1,62.0,55.0,9641,6.81,6.83,4.23,0.9970717423133235,3,0.24,40170.833333333336,4,5
0.3,Very Good,H,SI2,63.2,55.0,485,4.29,4.26,2.7,1.0070422535211268,5,0.06,8083.333333333334,7,3
0.51,Ideal,E,VS2,61.2,57.0,1795,5.13,5.16,3.15,0.9941860465116279,2,0.10200000000000001,17598.039215686273,5,5
0.57,Ideal,E,VVS2,62.1,54.6,2442,5.31,5.35,3.31,0.9925233644859813,2,0.11399999999999999,21421.05263157895,3,5
1.11,Premium,E,SI2,62.5,58.0,4664,6.63,6.61,4.14,1.0030257186081695,2,0.22200000000000003,21009.009009009005,7,4
0.65,Ideal,J,SI1,62.1,54.0,1214,5.56,5.59,3.46,0.9946332737030411,7,0.13,9338.461538461539,6,5
0.32,Ideal,D,SI2,62.6,56.0,477,4.38,4.4,2.75,0.9954545454545454,1,0.064,7453.125,7,5
1.06,Premium,F,SI1,60.4,62.0,5580,6.62,6.59,3.99,1.0045523520485584,3,0.21200000000000002,26320.75471698113,6,4
1.15,Ideal,I,SI2,61.3,57.0,5216,6.78,6.71,4.13,1.0104321907600597,6,0.22999999999999998,22678.26086956522,7,5
0.78,Ideal,F,SI1,61.1,56.0,2923,5.94,5.98,3.64,0.9933110367892977,3,0.15600000000000003,18737.179487179485,6,5
0.72,Ideal,I,VS2,61.4,56.0,3391,5.77,5.83,3.56,0.9897084048027444,6,0.144,23548.611111111113,5,5
1.24,Premium,J,VS2,62.0,58.0,5128,6.87,6.91,4.27,0.9942112879884226,7,0.248,20677.41935483871,5,4
0.63,Premium,E,VVS1,60.9,60.0,2765,5.52,5.55,3.37,0.9945945945945945,2,0.126,21944.444444444445,2,4
0.24,Very Good,E,VVS1,62.2,59.0,552,3.99,4.02,2.49,0.992537313432836,2,0.048,11500.0,2,3
0.73,Ideal,D,SI2,62.4,56.0,2683,5.74,5.77,3.59,0.9948006932409014,1,0.146,18376.712328767124,7,5
0.41,Very Good,H,VS1,63.5,56.0,1061,4.7,4.69,2.98,1.0021321961620469,5,0.082,12939.024390243902,4,3
0.59,Ideal,G,VS2,62.0,57.0,1705,5.31,5.4,3.32,0.9833333333333332,4,0.118,14449.152542372882,5,5
0.74,Very Good,H,SI2,63.1,55.0,2138,5.72,5.78,3.63,0.9896193771626297,5,0.148,14445.945945945947,7,3
0.3,Very Good,G,VS2,62.1,57.0,484,4.27,4.29,2.66,0.9953379953379953,4,0.06,8066.666666666667,5,3
0.3,Ideal,D,VS2,61.2,57.0,670,4.29,4.34,2.64,0.988479262672811,1,0.06,11166.666666666668,5,5
1.07,Premium,G,VS2,60.5,56.0,6471,6.71,6.64,4.04,1.010542168674699,4,0.21400000000000002,30238.317757009343,5,4
0.4,Premium,F,VS2,61.0,58.0,842,4.72,4.79,2.9,0.9853862212943632,3,0.08000000000000002,10524.999999999998,5,4
1.7,Ideal,J,SI2,62.0,53.0,7464,7.68,7.65,4.75,1.003921568627451,7,0.34,21952.941176470587,7,5
0.31,Ideal,I,VS2,62.0,54.0,452,4.37,4.4,2.72,0.9931818181818182,6,0.062,7290.322580645161,5,5
0.38,Ideal,E,SI1,61.7,58.0,658,4.71,4.63,2.88,1.0172786177105833,2,0.07600000000000001,8657.894736842103,6,5
0.3,Very Good,D,SI2,62.4,59.0,447,4.25,4.28,2.66,0.9929906542056074,1,0.06,7450.0,7,3
0.33,Premium,I,SI1,61.4,58.0,572,4.5,4.46,2.75,1.0089686098654709,6,0.066,8666.666666666666,6,4
1.01,Good,E,VS2,63.7,56.0,6335,6.29,6.27,4.0,1.003189792663477,2,0.202,31361.38613861386,5,2
1.23,Ideal,G,VVS2,62.2,55.0,10317,6.86,6.9,4.28,0.9942028985507246,4,0.246,41939.0243902439,3,5
0.8,Ideal,G,SI2,62.5,55.0,2893,5.89,5.92,3.69,0.9949324324324323,4,0.16000000000000003,18081.249999999996,7,5
1.0,Very Good,F,VS2,61.9,59.0,5505,6.34,6.38,3.94,0.9937304075235109,3,0.2,27525.0,5,3
0.4,Ideal,H,VVS1,61.4,57.0,1017,4.74,4.81,2.93,0.9854469854469856,5,0.08000000000000002,12712.499999999998,2,5
1.0,Premium,E,SI1,60.7,59.0,5544,6.41,6.38,3.88,1.0047021943573669,2,0.2,27720.0,6,4
0.55,Very Good,D,SI2,63.2,56.0,1368,5.24,5.21,3.3,1.0057581573896353,1,0.11000000000000001,12436.363636363634,7,3
1.51,Premium,F,SI1,62.2,58.0,10693,7.27,7.29,4.53,0.9972565157750343,3,0.30200000000000005,35407.28476821192,6,4
0.5,Ideal,F,SI1,60.1,56.0,1232,5.19,5.22,3.13,0.9942528735632186,3,0.1,12320.0,6,5
0.7,Premium,F,VS2,61.8,60.0,2818,5.69,5.64,3.5,1.0088652482269505,3,0.13999999999999999,20128.57142857143,5,4
1.51,Premium,E,SI2,61.1,60.0,9513,7.37,7.27,4.47,1.0137551581843192,2,0.30200000000000005,31499.999999999996,7,4
0.3,Very Good,G,VVS1,60.7,56.0,725,4.32,4.35,2.63,0.9931034482758622,4,0.06,12083.333333333334,2,3
0.4,Very Good,E,SI1,63.5,58.0,882,4.67,4.65,2.96,1.004301075268817,2,0.08000000000000002,11024.999999999998,6,3
